id,screen_id,name,format,placement,installation,owner_id,owner,city,address,lat,lon,width_mm,height_mm,width_px,height_px,phys_width_px,phys_height_px,sspProvider,sspTypes,minBid,ots,grp,meta_format,estimated_ots,interpolated_ots,ssp_ots,image_url,image_preview
200924,351,"Шатура, АВ",OTHER,INDOOR,STATIC,1204,Трансмедиа,городской округ Шатура,Шатура,55.5778265,39.5445373,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200923,350,"Ногинск, АВ",OTHER,INDOOR,STATIC,1204,Трансмедиа,Ногинск,Ногинск,55.8686241,38.4622736,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200922,349,"Мытищи, АВ",OTHER,INDOOR,STATIC,1204,Трансмедиа,Мытищи,Мытищи,55.9104655,37.7363923,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200921,347,"Шаховская, Автовокзалы",OTHER,INDOOR,STATIC,1204,Трансмедиа,городской округ Шаховская,Шаховская,56.0290731,35.5051975,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200913,339,"Ивантеевка, №2 Глобус Пушкино ",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Пушкинский городской округ,Ивантеевка,55.9741839,37.9208717,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200908,334,"Воскресенск, Автовокзалы",OTHER,INDOOR,STATIC,1204,Трансмедиа,Воскресенск,Воскресенск,55.3070155,38.7028385,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200907,333,"Егорьевск, Автовокзалы",OTHER,INDOOR,STATIC,1204,Трансмедиа,городской округ Егорьевск,Егорьевск,55.3831202,39.0358883,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200905,330,"Раменское, Автовокзалы",OTHER,INDOOR,STATIC,1204,Трансмедиа,Раменское,Раменское,55.5495378,38.2728835,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200904,329,"Павловский Посад, Автовокзалы",OTHER,INDOOR,STATIC,1204,Трансмедиа,городской округ Павловский Посад,Павловский Посад,55.780723,38.6596371,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200896,308,"Люберцы, № 501 Глобус",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Люберцы,Люберцы,55.676499,37.898125,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200894,305,"Балашиха, Маршрут №125к: Балашиха (м/р Южный) - Москва (м. Новогиреево)",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Балашиха,Балашиха,55.77302765,37.89506922,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200892,303,"Мытищи, ТЕСТ ОФИС",OTHER,INDOOR,STATIC,1204,Трансмедиа,Мытищи,Мытищи,55.9104655,37.7363923,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200891,302,"Апрелевка, № 569",OTHER,INDOOR,MOBILE,1204,Трансмедиа,поселение Марушкинское,Апрелевка,55.5710974,37.19992159,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200887,295,"Дмитров, Автовокзалы",OTHER,INDOOR,STATIC,1204,Трансмедиа,Дмитровский городской округ,Дмитров,56.3476745,37.5266195,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200886,294,"Талдом, Автовокзалы",OTHER,INDOOR,STATIC,1204,Трансмедиа,Талдомский городской округ,Талдом,56.7308601,37.5276018,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200885,292,"Ивантеевка, ГЛОБУС № 47",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Пушкино,Ивантеевка,55.99612774,37.89780177,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200881,287,"Красногорск, Маршрут №1288: Торговый центр → Метро Сходненская",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Москва,Красногорск,55.8608693,37.41182822,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200877,282,"Балашиха, Маршрут №447: Балашиха-2 – Москва (м. Щелковская)",OTHER,INDOOR,MOBILE,1204,Трансмедиа,городской округ Балашиха,Балашиха,55.82369821,37.88612908,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200870,272,"Мытищи, № 13(2)к",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Мытищи,Мытищи,55.9104655,37.7363923,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200860,261,"Пушкино, № 16(2)",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Пушкино,Пушкино,56.0104754,37.847161,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200845,237,"Видное, Бутово, № 1202",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Ленинский городской округ,"Видное, Бутово",55.54903219,37.60156448,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200844,236,"Видное, Бутово, № 1255к",OTHER,INDOOR,MOBILE,1204,Трансмедиа,поселение Рязановское,"Видное, Бутово",55.50301954,37.52736302,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200841,233,"Солнечногорск, Пакет 5",OTHER,INDOOR,MOBILE,1204,Трансмедиа,городской округ Солнечногорск,Солнечногорск,56.185102,36.977631,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200838,230,"Лыткарино, Пакет Лыткарино 5",OTHER,INDOOR,MOBILE,1204,Трансмедиа,городской округ Дзержинский,Лыткарино,55.61878326,37.87869427,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.68,0,,OTHER,,,,,
200837,229,"Можайск, Пакет 10",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Можайский городской округ,Можайск,55.51193773,36.01288413,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200836,228,"Котельники, № 1170",OTHER,INDOOR,MOBILE,1204,Трансмедиа,поселение Сосенское,Котельники,55.57803596,37.49028084,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200835,227,"Электросталь, № 120",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Электросталь,Электросталь,55.78475986,38.45335765,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200834,225,"Электросталь, № 105",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Электросталь,Электросталь,55.78604498,38.44107474,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200833,223,"Щёлково, № 378",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Щёлково,Щёлково,55.9233436,37.9783923,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200832,222,"Щёлково, № 371 ",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Щёлково,Щёлково,55.9233436,37.9783923,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200831,219,"Щёлково, № 50",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Щёлково,Щёлково,55.9233436,37.9783923,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200830,218,"Щёлково, № 44",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Щёлково,Щёлково,55.9233436,37.9783923,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200829,217,"Шатура, Пакет 3",OTHER,INDOOR,MOBILE,1204,Трансмедиа,городской округ Шатура,Шатура,55.39220292,39.53971995,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200827,213,"Химки, Маршрут №443: Химки (ул. Дружбы) – Москва (м. Речной вокзал)",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Москва,Химки,55.87852114,37.44965179,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200825,211,"Химки, Сходня, Пакет Сходня",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Химки,"Химки, Сходня",55.95628339,37.31553785,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200824,210,"Солнечногорск, Пакет 15",OTHER,INDOOR,MOBILE,1204,Трансмедиа,городской округ Солнечногорск,Солнечногорск,56.20074898,36.96307754,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.68,0,,OTHER,,,,,
200822,208,"Серпухов, Пакет 5/1",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Серпухов,Серпухов,54.9226176,37.4033624,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200821,206,"Химки, № 873",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Москва,Химки,55.90031463,37.37467093,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200820,205,"Реутов, Маршрут №17р: ст. Реутово – Москва (м. Новогиреево)",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Москва,Реутов,55.75693755,37.8368829,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200819,204,"Реутов, Маршрут №15р: ст. Реутово – Москва (м. Первомайская)",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Москва,Реутов,55.77360871,37.83276,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200818,203,"Раменское, Пакет 10",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Раменское,Раменское,55.57726914,38.22349184,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200817,202,"Пушкино, №451",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Пушкино,Пушкино,56.0104754,37.847161,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200814,196,"Подольск, Пакет 10/2",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Подольск,Подольск,55.4389616,37.5703052,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200812,194,"Павловский Посад, Пакет 10",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Богородский городской округ,Павловский Посад,55.82764182,38.51972009,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200811,191,"Одинцово, №597",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Москва,Одинцово,55.73154353,37.3809085,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200810,190,"Одинцово, №486",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Одинцово,Одинцово,55.6790296,37.2635177,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200809,189,"Одинцово, №461",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Одинцово,Одинцово,55.6790296,37.2635177,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200808,188,"Одинцово, №339",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Одинцово,Одинцово,55.6790296,37.2635177,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.68,0,,OTHER,,,,,
200806,186,"Одинцово, №15к: Станция МЦД Одинцово  → Станция МЦД Баковка",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Одинцово,Одинцово,55.68101746,37.29263576,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200805,185,"Одинцово, №11к",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Одинцово,Одинцово,55.6790296,37.2635177,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200804,184,"Одинцово, №2к",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Одинцово,Одинцово,55.67770449,37.26309716,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200800,179,"Красногорск, Нахабино, Пакет 13",OTHER,INDOOR,MOBILE,1204,Трансмедиа,городской округ Истра,"Красногорск, Нахабино",55.84079954,37.12263219,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200799,178,"Наро-Фоминск, №309",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Наро-Фоминский городской округ,Наро-Фоминск,55.50193393,37.08315457,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200798,177,"Наро-Фоминск, Пакет город 3",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Наро-Фоминский городской округ,Наро-Фоминск,55.43467862,36.80038822,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200797,176,"Мытищи, №1294к",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Мытищи,Мытищи,55.9060841,37.70841884,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200796,174,"Мытищи, №170",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Мытищи,Мытищи,55.90248671,37.69366903,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200795,173,"Мытищи, №12к: Храм Благовещения  → Мытищинская ГКБ",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Мытищи,Мытищи,55.90860271,37.73828985,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200794,172,"Люберцы, №1225",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Люберцы,Люберцы,55.676499,37.898125,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200793,171,"Люберцы, №1063",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Люберцы,Люберцы,55.676499,37.898125,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200792,169,"Лыткарино, Маршрут №348: Лыткарино (Автостанция) – м. Котельники",OTHER,INDOOR,MOBILE,1204,Трансмедиа,городской округ Люберцы,Лыткарино,55.62709308,37.89927971,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200791,168,"Люберцы, №346",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Люберцы,Люберцы,55.676499,37.898125,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200789,166,"Люберцы, №43к",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Люберцы,Люберцы,55.64179064,37.9163001,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.68,0,,OTHER,,,,,
200788,165,"Люберцы, №31",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Люберцы,Люберцы,55.676499,37.898125,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.68,0,,OTHER,,,,,
200787,164,"Люберцы, №20",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Люберцы,Люберцы,55.676499,37.898125,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200786,163,"Люберцы, №14к",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Москва,Люберцы,55.6985402,37.93466,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200785,161,"Люберцы, Маршрут №11: м/р Красная Горка – м. Котельники",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Люберцы,Люберцы,55.68038215,37.88690694,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200780,152,"Красногорск, Маршрут №1095: Красногорск (м/р Павшинская пойма) – Москва (ул. Рословка)",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Москва,Красногорск,55.83288884,37.37721305,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.68,0,,OTHER,,,,,
200779,151,"Красногорск, Маршрут №856: Красногорск (Ильинский бульвар)-Москва(м. Тушинская)",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Москва,Красногорск,55.82618742,37.4005857,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200778,150,"Красногорск, Маршрут №845: ст. МЦД Павшино – ст. МЦД Красногорская",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Красногорск,Красногорск,55.82140405,37.32292118,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200777,148,"Красногорск, Маршрут №833: ст. МЦД Павшино – м/р Опалиха",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Красногорск,Красногорск,55.82769019,37.2934204,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200776,147,"Красногорск, Маршрут №827: Красногорск (ст. МЦД Павшино) – ст. МЦД Нахабино",OTHER,INDOOR,MOBILE,1204,Трансмедиа,городской округ Красногорск,Красногорск,55.83194742,37.26293734,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200775,145,"Красногорск, Маршрут №549: 62-я больница-Москва (м. Тушинская)",OTHER,INDOOR,MOBILE,1204,Трансмедиа,городской округ Красногорск,Красногорск,55.7890746,37.29303623,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200774,143,"Красногорск, Маршрут №540: Бузланово-Москва (м. Тушинская)",OTHER,INDOOR,MOBILE,1204,Трансмедиа,городской округ Красногорск,Красногорск,55.79519941,37.31823554,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200773,142,"Красногорск, Маршрут №520: Красногорск (ст. МЦД Павшино) – д. Бузланово",OTHER,INDOOR,MOBILE,1204,Трансмедиа,городской округ Красногорск,Красногорск,55.78779836,37.27810995,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200771,140,"Красногорск, Маршрут №436: Дом Правительства Московской области – Москва (м. Тушинская)",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Москва,Красногорск,55.85221938,37.41558743,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200770,139,"Красногорск, №32: Красногорск (ст.Павшино)-Сабурово",OTHER,INDOOR,MOBILE,1204,Трансмедиа,городской округ Красногорск,Красногорск,55.86857156,37.31174695,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200769,138,"Королёв, Маршрут №565: Королев (ул. Мичурина) – Москва (а/с ВДНХ)",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Москва,Королёв,55.86786206,37.74969254,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
200768,136,"Королёв, №17к",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Королёв,Королёв,55.9165275,37.81612403,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
